customer_id,journey_id,polarity,feature,contribution
CUS-05264,JNY-05264,negative,Open barriers,-1.2
CUS-05264,JNY-05264,negative,Region demand,-0.048
CUS-05264,JNY-05264,negative,Action plan completion,0.0
CUS-05265,JNY-05265,positive,SMS reply rate,0.36
CUS-05265,JNY-05265,positive,Adviser sessions attended,0.35
CUS-05265,JNY-05265,positive,Vacancies engaged,0.32
CUS-05265,JNY-05265,negative,Open barriers,-1.6
CUS-05265,JNY-05265,negative,Sector demand,-0.075
CUS-05265,JNY-05265,negative,Region demand,-0.02
CUS-05266,JNY-05266,positive,SMS reply rate,1.954
CUS-05266,JNY-05266,positive,CV progress,1.712
CUS-05266,JNY-05266,positive,Vacancies engaged,1.12
CUS-05266,JNY-05266,negative,Open barriers,-0.0
CUS-05266,JNY-05266,negative,Region demand,0.072
CUS-05266,JNY-05266,negative,Sector demand,0.125
CUS-05267,JNY-05267,positive,CV progress,0.715
CUS-05267,JNY-05267,positive,Vacancies engaged,0.48
CUS-05267,JNY-05267,positive,Action plan completion,0.3
CUS-05267,JNY-05267,negative,Open barriers,-1.2
CUS-05267,JNY-05267,negative,Region demand,-0.02
CUS-05267,JNY-05267,negative,Adviser sessions attended,0.0
CUS-05268,JNY-05268,positive,SMS reply rate,0.518
CUS-05268,JNY-05268,positive,CV progress,0.464
CUS-05268,JNY-05268,positive,Vacancies engaged,0.32
CUS-05268,JNY-05268,negative,Open barriers,-1.2
CUS-05268,JNY-05268,negative,Sector demand,-0.075
CUS-05268,JNY-05268,negative,Region demand,-0.02
CUS-05269,JNY-05269,positive,SMS reply rate,1.384
CUS-05269,JNY-05269,positive,CV progress,1.228
CUS-05269,JNY-05269,positive,Push open rate,0.758
CUS-05269,JNY-05269,negative,Open barriers,-0.8
CUS-05269,JNY-05269,negative,Region demand,-0.02
CUS-05269,JNY-05269,negative,Sector demand,0.05
CUS-05270,JNY-05270,positive,Adviser sessions attended,0.35
CUS-05270,JNY-05270,positive,SMS reply rate,0.326
CUS-05270,JNY-05270,positive,CV progress,0.313
CUS-05270,JNY-05270,negative,Open barriers,-0.8
CUS-05270,JNY-05270,negative,Region demand,-0.02
CUS-05270,JNY-05270,negative,Action plan completion,0.0
CUS-05271,JNY-05271,positive,CV progress,1.042
CUS-05271,JNY-05271,positive,SMS reply rate,1.022
CUS-05271,JNY-05271,positive,Adviser sessions attended,0.7
CUS-05271,JNY-05271,negative,Open barriers,-0.0
CUS-05271,JNY-05271,negative,Region demand,0.04
CUS-05271,JNY-05271,negative,Sector demand,0.15
CUS-05272,JNY-05272,positive,CV progress,0.446
CUS-05272,JNY-05272,positive,Adviser sessions attended,0.35
CUS-05272,JNY-05272,positive,Action plan completion,0.3
CUS-05272,JNY-05272,negative,Open barriers,-1.2
CUS-05272,JNY-05272,negative,Region demand,0.072
CUS-05272,JNY-05272,negative,Sector demand,0.125
CUS-05273,JNY-05273,positive,SMS reply rate,0.524
CUS-05273,JNY-05273,positive,CV progress,0.353
CUS-05273,JNY-05273,positive,Adviser sessions attended,0.35
CUS-05273,JNY-05273,negative,Open barriers,-0.8
CUS-05273,JNY-05273,negative,Action plan completion,0.0
CUS-05273,JNY-05273,negative,Sector demand,0.05
CUS-05274,JNY-05274,positive,CV progress,1.323
CUS-05274,JNY-05274,positive,SMS reply rate,1.04
CUS-05274,JNY-05274,positive,Vacancies engaged,0.8
CUS-05274,JNY-05274,negative,Open barriers,-0.4
CUS-05274,JNY-05274,negative,Sector demand,-0.075
CUS-05274,JNY-05274,negative,Region demand,0.072
CUS-05275,JNY-05275,positive,CV progress,0.614
CUS-05275,JNY-05275,positive,Push open rate,0.306
CUS-05275,JNY-05275,positive,SMS reply rate,0.26
CUS-05275,JNY-05275,negative,Open barriers,-1.2
CUS-05275,JNY-05275,negative,Action plan completion,0.0
CUS-05275,JNY-05275,negative,Vacancies engaged,0.0
CUS-05276,JNY-05276,positive,CV progress,0.776
CUS-05276,JNY-05276,positive,SMS reply rate,0.676
CUS-05276,JNY-05276,positive,Adviser sessions attended,0.35
CUS-05276,JNY-05276,negative,Open barriers,-1.2
CUS-05276,JNY-05276,negative,Region demand,-0.02
CUS-05276,JNY-05276,negative,Action plan completion,0.0
CUS-05277,JNY-05277,positive,CV progress,0.803
CUS-05277,JNY-05277,positive,SMS reply rate,0.678
CUS-05277,JNY-05277,positive,Adviser sessions attended,0.35
CUS-05277,JNY-05277,negative,Open barriers,-0.8
CUS-05277,JNY-05277,negative,Region demand,-0.02
CUS-05277,JNY-05277,negative,Action plan completion,0.0
CUS-05278,JNY-05278,positive,SMS reply rate,1.252
CUS-05278,JNY-05278,positive,CV progress,1.152
CUS-05278,JNY-05278,positive,Vacancies engaged,0.8
CUS-05278,JNY-05278,negative,Open barriers,-0.4
CUS-05278,JNY-05278,negative,Sector demand,-0.075
CUS-05278,JNY-05278,negative,Region demand,-0.02
CUS-05279,JNY-05279,positive,CV progress,0.373
CUS-05279,JNY-05279,positive,Adviser sessions attended,0.35
CUS-05279,JNY-05279,positive,Action plan completion,0.3
CUS-05279,JNY-05279,negative,Open barriers,-1.2
CUS-05279,JNY-05279,negative,Vacancies engaged,0.0
CUS-05279,JNY-05279,negative,Region demand,0.04
CUS-05280,JNY-05280,positive,SMS reply rate,0.498
CUS-05280,JNY-05280,positive,CV progress,0.356
CUS-05280,JNY-05280,positive,Adviser sessions attended,0.35
CUS-05280,JNY-05280,negative,Open barriers,-1.6
CUS-05280,JNY-05280,negative,Action plan completion,0.0
CUS-05280,JNY-05280,negative,Region demand,0.072
CUS-05281,JNY-05281,positive,SMS reply rate,0.592
CUS-05281,JNY-05281,positive,CV progress,0.522
CUS-05281,JNY-05281,positive,Push open rate,0.372
CUS-05281,JNY-05281,negative,Open barriers,-1.2
CUS-05281,JNY-05281,negative,Action plan completion,0.0
CUS-05281,JNY-05281,negative,Adviser sessions attended,0.0
CUS-05282,JNY-05282,positive,SMS reply rate,1.852
CUS-05282,JNY-05282,positive,CV progress,1.48
CUS-05282,JNY-05282,positive,Adviser sessions attended,1.05
CUS-05282,JNY-05282,negative,Region demand,-0.02
CUS-05282,JNY-05282,negative,Open barriers,-0.0
CUS-05282,JNY-05282,negative,Sector demand,0.15
CUS-05283,JNY-05283,positive,SMS reply rate,1.096
CUS-05283,JNY-05283,positive,CV progress,1.067
CUS-05283,JNY-05283,positive,Push open rate,0.703
CUS-05283,JNY-05283,negative,Sector demand,-0.075
CUS-05283,JNY-05283,negative,Region demand,-0.048
CUS-05283,JNY-05283,negative,Open barriers,-0.0
CUS-05284,JNY-05284,positive,SMS reply rate,1.102
CUS-05284,JNY-05284,positive,CV progress,0.731
CUS-05284,JNY-05284,positive,Push open rate,0.722
CUS-05284,JNY-05284,negative,Sector demand,-0.075
CUS-05284,JNY-05284,negative,Region demand,-0.02
CUS-05284,JNY-05284,negative,Open barriers,-0.0
CUS-05285,JNY-05285,positive,CV progress,0.803
CUS-05285,JNY-05285,positive,SMS reply rate,0.728
CUS-05285,JNY-05285,positive,Push open rate,0.38
CUS-05285,JNY-05285,negative,Open barriers,-0.8
CUS-05285,JNY-05285,negative,Sector demand,-0.01
CUS-05285,JNY-05285,negative,Action plan completion,0.0
CUS-05286,JNY-05286,positive,SMS reply rate,1.898
CUS-05286,JNY-05286,positive,CV progress,1.669
CUS-05286,JNY-05286,positive,Vacancies engaged,1.12
CUS-05286,JNY-05286,negative,Region demand,-0.048
CUS-05286,JNY-05286,negative,Sector demand,-0.01
CUS-05286,JNY-05286,negative,Open barriers,-0.0
CUS-05287,JNY-05287,positive,SMS reply rate,1.058
CUS-05287,JNY-05287,positive,CV progress,1.022
CUS-05287,JNY-05287,positive,Adviser sessions attended,0.7
CUS-05287,JNY-05287,negative,Open barriers,-0.4
CUS-05287,JNY-05287,negative,Region demand,0.072
CUS-05287,JNY-05287,negative,Sector demand,0.15
CUS-05288,JNY-05288,positive,SMS reply rate,0.378
CUS-05288,JNY-05288,positive,CV progress,0.229
CUS-05288,JNY-05288,positive,Push open rate,0.126
CUS-05288,JNY-05288,negative,Open barriers,-1.6
CUS-05288,JNY-05288,negative,Action plan completion,0.0
CUS-05288,JNY-05288,negative,Vacancies engaged,0.0
CUS-05289,JNY-05289,positive,SMS reply rate,0.602
CUS-05289,JNY-05289,positive,CV progress,0.491
CUS-05289,JNY-05289,positive,Adviser sessions attended,0.35
CUS-05289,JNY-05289,negative,Open barriers,-1.2
CUS-05289,JNY-05289,negative,Action plan completion,0.0
CUS-05289,JNY-05289,negative,Vacancies engaged,0.0
CUS-05290,JNY-05290,positive,SMS reply rate,0.79
CUS-05290,JNY-05290,positive,Push open rate,0.42
CUS-05290,JNY-05290,positive,Adviser sessions attended,0.35
CUS-05290,JNY-05290,negative,Open barriers,-1.2
CUS-05290,JNY-05290,negative,Region demand,0.072
CUS-05290,JNY-05290,negative,Sector demand,0.15
CUS-05291,JNY-05291,positive,Vacancies engaged,0.32
CUS-05291,JNY-05291,positive,CV progress,0.245
CUS-05291,JNY-05291,positive,SMS reply rate,0.232
CUS-05291,JNY-05291,negative,Open barriers,-1.6
CUS-05291,JNY-05291,negative,Sector demand,-0.075
CUS-05291,JNY-05291,negative,Region demand,-0.02
CUS-05292,JNY-05292,positive,CV progress,0.538
CUS-05292,JNY-05292,positive,Vacancies engaged,0.48
CUS-05292,JNY-05292,positive,SMS reply rate,0.372
CUS-05292,JNY-05292,negative,Open barriers,-1.6
CUS-05292,JNY-05292,negative,Region demand,-0.02
CUS-05292,JNY-05292,negative,Action plan completion,0.0
CUS-05293,JNY-05293,positive,SMS reply rate,0.73
CUS-05293,JNY-05293,positive,Adviser sessions attended,0.35
CUS-05293,JNY-05293,positive,Push open rate,0.216
CUS-05293,JNY-05293,negative,Open barriers,-0.8
CUS-05293,JNY-05293,negative,Action plan completion,0.0
CUS-05293,JNY-05293,negative,Sector demand,0.025
CUS-05294,JNY-05294,positive,CV progress,1.026
CUS-05294,JNY-05294,positive,SMS reply rate,1.01
CUS-05294,JNY-05294,positive,Adviser sessions attended,0.7
CUS-05294,JNY-05294,negative,Open barriers,-0.0
CUS-05294,JNY-05294,negative,Sector demand,0.0
CUS-05294,JNY-05294,negative,Region demand,0.072
CUS-05295,JNY-05295,positive,SMS reply rate,0.692
CUS-05295,JNY-05295,positive,CV progress,0.423
CUS-05295,JNY-05295,positive,Adviser sessions attended,0.35
CUS-05295,JNY-05295,negative,Open barriers,-1.6
CUS-05295,JNY-05295,negative,Region demand,-0.048
CUS-05295,JNY-05295,negative,Action plan completion,0.0
CUS-05296,JNY-05296,positive,SMS reply rate,1.16
CUS-05296,JNY-05296,positive,CV progress,1.069
CUS-05296,JNY-05296,positive,Adviser sessions attended,0.7
CUS-05296,JNY-05296,negative,Region demand,-0.02
CUS-05296,JNY-05296,negative,Open barriers,-0.0
CUS-05296,JNY-05296,negative,Sector demand,0.15
CUS-05297,JNY-05297,positive,CV progress,1.186
CUS-05297,JNY-05297,positive,SMS reply rate,0.986
CUS-05297,JNY-05297,positive,Adviser sessions attended,0.7
CUS-05297,JNY-05297,negative,Open barriers,-0.4
CUS-05297,JNY-05297,negative,Region demand,-0.048
CUS-05297,JNY-05297,negative,Sector demand,0.0
CUS-05298,JNY-05298,positive,CV progress,0.396
CUS-05298,JNY-05298,positive,Push open rate,0.364
CUS-05298,JNY-05298,positive,SMS reply rate,0.352
CUS-05298,JNY-05298,negative,Open barriers,-0.8
CUS-05298,JNY-05298,negative,Region demand,-0.048
CUS-05298,JNY-05298,negative,Action plan completion,0.0
CUS-05299,JNY-05299,positive,CV progress,1.201
CUS-05299,JNY-05299,positive,SMS reply rate,0.918
CUS-05299,JNY-05299,positive,Adviser sessions attended,0.7
CUS-05299,JNY-05299,negative,Open barriers,-0.4
CUS-05299,JNY-05299,negative,Region demand,-0.032
CUS-05299,JNY-05299,negative,Sector demand,0.0
CUS-05300,JNY-05300,positive,CV progress,0.747
CUS-05300,JNY-05300,positive,Vacancies engaged,0.48
CUS-05300,JNY-05300,positive,SMS reply rate,0.418
CUS-05300,JNY-05300,negative,Open barriers,-1.2
CUS-05300,JNY-05300,negative,Sector demand,-0.075
CUS-05300,JNY-05300,negative,Region demand,-0.032
CUS-05301,JNY-05301,positive,CV progress,0.783
CUS-05301,JNY-05301,positive,SMS reply rate,0.586
CUS-05301,JNY-05301,positive,Vacancies engaged,0.48
CUS-05301,JNY-05301,negative,Open barriers,-1.2
CUS-05301,JNY-05301,negative,Action plan completion,0.0
CUS-05301,JNY-05301,negative,Adviser sessions attended,0.0
CUS-05302,JNY-05302,positive,SMS reply rate,0.94
CUS-05302,JNY-05302,positive,CV progress,0.801
CUS-05302,JNY-05302,positive,Push open rate,0.767
CUS-05302,JNY-05302,negative,Open barriers,-0.0
CUS-05302,JNY-05302,negative,Sector demand,0.05
CUS-05302,JNY-05302,negative,Region demand,0.072
CUS-05303,JNY-05303,positive,Vacancies engaged,0.48
CUS-05303,JNY-05303,positive,CV progress,0.472
CUS-05303,JNY-05303,positive,SMS reply rate,0.442
CUS-05303,JNY-05303,negative,Open barriers,-0.8
CUS-05303,JNY-05303,negative,Region demand,-0.02
CUS-05303,JNY-05303,negative,Action plan completion,0.0
CUS-05304,JNY-05304,positive,SMS reply rate,1.36
CUS-05304,JNY-05304,positive,CV progress,1.229
CUS-05304,JNY-05304,positive,Adviser sessions attended,0.7
CUS-05304,JNY-05304,negative,Open barriers,-0.4
CUS-05304,JNY-05304,negative,Region demand,-0.048
CUS-05304,JNY-05304,negative,Sector demand,0.0
CUS-05305,JNY-05305,positive,Vacancies engaged,0.48
CUS-05305,JNY-05305,positive,CV progress,0.428
CUS-05305,JNY-05305,positive,Adviser sessions attended,0.35
CUS-05305,JNY-05305,negative,Open barriers,-1.6
CUS-05305,JNY-05305,negative,Region demand,-0.048
CUS-05305,JNY-05305,negative,Action plan completion,0.0
CUS-05306,JNY-05306,positive,CV progress,0.409
CUS-05306,JNY-05306,positive,Adviser sessions attended,0.35
CUS-05306,JNY-05306,positive,SMS reply rate,0.336
CUS-05306,JNY-05306,negative,Open barriers,-1.2
CUS-05306,JNY-05306,negative,Region demand,-0.02
CUS-05306,JNY-05306,negative,Action plan completion,0.0
CUS-05307,JNY-05307,positive,CV progress,1.251
CUS-05307,JNY-05307,positive,SMS reply rate,0.984
CUS-05307,JNY-05307,positive,Vacancies engaged,0.8
CUS-05307,JNY-05307,negative,Open barriers,-0.0
CUS-05307,JNY-05307,negative,Sector demand,0.0
CUS-05307,JNY-05307,negative,Region demand,0.04
CUS-05308,JNY-05308,positive,CV progress,1.267
CUS-05308,JNY-05308,positive,SMS reply rate,1.164
CUS-05308,JNY-05308,positive,Push open rate,0.482
CUS-05308,JNY-05308,negative,Open barriers,-0.4
CUS-05308,JNY-05308,negative,Region demand,-0.048
CUS-05308,JNY-05308,negative,Sector demand,0.075
CUS-05309,JNY-05309,positive,CV progress,0.648
CUS-05309,JNY-05309,positive,SMS reply rate,0.43
CUS-05309,JNY-05309,positive,Adviser sessions attended,0.35
CUS-05309,JNY-05309,negative,Open barriers,-1.6
CUS-05309,JNY-05309,negative,Region demand,-0.02
CUS-05309,JNY-05309,negative,Action plan completion,0.0
CUS-05310,JNY-05310,positive,SMS reply rate,0.752
CUS-05310,JNY-05310,positive,CV progress,0.668
CUS-05310,JNY-05310,positive,Adviser sessions attended,0.35
CUS-05310,JNY-05310,negative,Open barriers,-1.6
CUS-05310,JNY-05310,negative,Action plan completion,0.0
CUS-05310,JNY-05310,negative,Region demand,0.072
CUS-05311,JNY-05311,positive,CV progress,0.542
CUS-05311,JNY-05311,positive,SMS reply rate,0.462
CUS-05311,JNY-05311,positive,Adviser sessions attended,0.35
CUS-05311,JNY-05311,negative,Open barriers,-1.6
CUS-05311,JNY-05311,negative,Action plan completion,0.0
CUS-05311,JNY-05311,negative,Region demand,0.072
CUS-05312,JNY-05312,positive,CV progress,1.706
CUS-05312,JNY-05312,positive,SMS reply rate,1.608
CUS-05312,JNY-05312,positive,Vacancies engaged,1.12
CUS-05312,JNY-05312,negative,Open barriers,-0.0
CUS-05312,JNY-05312,negative,Sector demand,0.05
CUS-05312,JNY-05312,negative,Region demand,0.072
CUS-05313,JNY-05313,positive,CV progress,1.766
CUS-05313,JNY-05313,positive,SMS reply rate,1.682
CUS-05313,JNY-05313,positive,Push open rate,1.018
CUS-05313,JNY-05313,negative,Open barriers,-0.0
CUS-05313,JNY-05313,negative,Region demand,0.072
CUS-05313,JNY-05313,negative,Sector demand,0.15
CUS-05314,JNY-05314,positive,CV progress,0.743
CUS-05314,JNY-05314,positive,Vacancies engaged,0.48
CUS-05314,JNY-05314,positive,Adviser sessions attended,0.35
CUS-05314,JNY-05314,negative,Open barriers,-1.6
CUS-05314,JNY-05314,negative,Region demand,-0.02
CUS-05314,JNY-05314,negative,Sector demand,0.075
CUS-05315,JNY-05315,positive,CV progress,0.554
CUS-05315,JNY-05315,positive,Adviser sessions attended,0.35
CUS-05315,JNY-05315,positive,SMS reply rate,0.296
CUS-05315,JNY-05315,negative,Open barriers,-0.8
CUS-05315,JNY-05315,negative,Region demand,-0.048
CUS-05315,JNY-05315,negative,Sector demand,-0.01
CUS-05316,JNY-05316,positive,SMS reply rate,1.372
CUS-05316,JNY-05316,positive,CV progress,1.156
CUS-05316,JNY-05316,positive,Adviser sessions attended,0.7
CUS-05316,JNY-05316,negative,Sector demand,-0.04
CUS-05316,JNY-05316,negative,Region demand,-0.032
CUS-05316,JNY-05316,negative,Open barriers,-0.0
CUS-05317,JNY-05317,positive,SMS reply rate,1.228
CUS-05317,JNY-05317,positive,CV progress,0.977
CUS-05317,JNY-05317,positive,Adviser sessions attended,0.7
CUS-05317,JNY-05317,negative,Open barriers,-0.0
CUS-05317,JNY-05317,negative,Region demand,0.072
CUS-05317,JNY-05317,negative,Sector demand,0.15
CUS-05318,JNY-05318,positive,SMS reply rate,0.698
CUS-05318,JNY-05318,positive,Adviser sessions attended,0.35
CUS-05318,JNY-05318,positive,CV progress,0.313
CUS-05318,JNY-05318,negative,Open barriers,-0.8
CUS-05318,JNY-05318,negative,Region demand,-0.048
CUS-05318,JNY-05318,negative,Action plan completion,0.0
CUS-05319,JNY-05319,positive,SMS reply rate,0.668
CUS-05319,JNY-05319,positive,CV progress,0.239
CUS-05319,JNY-05319,positive,Push open rate,0.172
CUS-05319,JNY-05319,negative,Open barriers,-0.8
CUS-05319,JNY-05319,negative,Sector demand,-0.05
CUS-05319,JNY-05319,negative,Region demand,-0.032
CUS-05320,JNY-05320,positive,CV progress,0.614
CUS-05320,JNY-05320,positive,SMS reply rate,0.534
CUS-05320,JNY-05320,positive,Adviser sessions attended,0.35
CUS-05320,JNY-05320,negative,Open barriers,-1.2
CUS-05320,JNY-05320,negative,Action plan completion,0.0
CUS-05320,JNY-05320,negative,Region demand,0.04
CUS-05321,JNY-05321,positive,SMS reply rate,0.564
CUS-05321,JNY-05321,positive,CV progress,0.538
CUS-05321,JNY-05321,positive,Push open rate,0.359
CUS-05321,JNY-05321,negative,Open barriers,-1.6
CUS-05321,JNY-05321,negative,Region demand,-0.032
CUS-05321,JNY-05321,negative,Action plan completion,0.0
CUS-05322,JNY-05322,positive,SMS reply rate,0.732
CUS-05322,JNY-05322,positive,CV progress,0.643
CUS-05322,JNY-05322,positive,Push open rate,0.307
CUS-05322,JNY-05322,negative,Open barriers,-1.2
CUS-05322,JNY-05322,negative,Sector demand,-0.075
CUS-05322,JNY-05322,negative,Region demand,-0.032
CUS-05323,JNY-05323,positive,SMS reply rate,0.726
CUS-05323,JNY-05323,positive,CV progress,0.601
CUS-05323,JNY-05323,positive,Adviser sessions attended,0.35
CUS-05323,JNY-05323,negative,Open barriers,-1.6
CUS-05323,JNY-05323,negative,Region demand,0.04
CUS-05323,JNY-05323,negative,Sector demand,0.05
CUS-05324,JNY-05324,positive,CV progress,0.542
CUS-05324,JNY-05324,positive,SMS reply rate,0.484
CUS-05324,JNY-05324,positive,Vacancies engaged,0.48
CUS-05324,JNY-05324,negative,Open barriers,-1.6
CUS-05324,JNY-05324,negative,Region demand,-0.02
CUS-05324,JNY-05324,negative,Action plan completion,0.0
CUS-05325,JNY-05325,positive,SMS reply rate,1.194
CUS-05325,JNY-05325,positive,CV progress,0.882
CUS-05325,JNY-05325,positive,Adviser sessions attended,0.7
CUS-05325,JNY-05325,negative,Open barriers,-0.4
CUS-05325,JNY-05325,negative,Sector demand,-0.075
CUS-05325,JNY-05325,negative,Region demand,0.04
CUS-05326,JNY-05326,positive,SMS reply rate,1.658
CUS-05326,JNY-05326,positive,CV progress,1.483
CUS-05326,JNY-05326,positive,Vacancies engaged,0.96
CUS-05326,JNY-05326,negative,Sector demand,-0.075
CUS-05326,JNY-05326,negative,Open barriers,-0.0
CUS-05326,JNY-05326,negative,Region demand,0.04
CUS-05327,JNY-05327,positive,SMS reply rate,1.632
CUS-05327,JNY-05327,positive,CV progress,1.514
CUS-05327,JNY-05327,positive,Vacancies engaged,1.12
CUS-05327,JNY-05327,negative,Region demand,-0.048
CUS-05327,JNY-05327,negative,Sector demand,-0.01
CUS-05327,JNY-05327,negative,Open barriers,-0.0
CUS-05328,JNY-05328,positive,SMS reply rate,0.724
CUS-05328,JNY-05328,positive,Vacancies engaged,0.48
CUS-05328,JNY-05328,positive,Adviser sessions attended,0.35
CUS-05328,JNY-05328,negative,Open barriers,-1.6
CUS-05328,JNY-05328,negative,Region demand,-0.02
CUS-05328,JNY-05328,negative,Action plan completion,0.0
CUS-05329,JNY-05329,positive,CV progress,0.353
CUS-05329,JNY-05329,positive,Push open rate,0.312
CUS-05329,JNY-05329,positive,SMS reply rate,0.274
CUS-05329,JNY-05329,negative,Open barriers,-1.6
CUS-05329,JNY-05329,negative,Region demand,-0.048
CUS-05329,JNY-05329,negative,Action plan completion,0.0
CUS-05330,JNY-05330,positive,SMS reply rate,1.338
CUS-05330,JNY-05330,positive,CV progress,1.235
CUS-05330,JNY-05330,positive,Adviser sessions attended,0.7
CUS-05330,JNY-05330,negative,Open barriers,-0.0
CUS-05330,JNY-05330,negative,Region demand,0.04
CUS-05330,JNY-05330,negative,Sector demand,0.15
CUS-05331,JNY-05331,positive,SMS reply rate,1.914
CUS-05331,JNY-05331,positive,CV progress,1.499
CUS-05331,JNY-05331,positive,Vacancies engaged,1.44
CUS-05331,JNY-05331,negative,Region demand,-0.048
CUS-05331,JNY-05331,negative,Open barriers,-0.0
CUS-05331,JNY-05331,negative,Sector demand,0.0
CUS-05332,JNY-05332,positive,SMS reply rate,1.866
CUS-05332,JNY-05332,positive,CV progress,1.685
CUS-05332,JNY-05332,positive,Vacancies engaged,1.12
CUS-05332,JNY-05332,negative,Region demand,-0.02
CUS-05332,JNY-05332,negative,Open barriers,-0.0
CUS-05332,JNY-05332,negative,Sector demand,0.05
CUS-05333,JNY-05333,positive,Adviser sessions attended,0.35
CUS-05333,JNY-05333,positive,Vacancies engaged,0.32
CUS-05333,JNY-05333,positive,Action plan completion,0.3
CUS-05333,JNY-05333,negative,Open barriers,-1.2
CUS-05333,JNY-05333,negative,Sector demand,-0.04
CUS-05333,JNY-05333,negative,Region demand,0.072
CUS-05334,JNY-05334,positive,SMS reply rate,0.526
CUS-05334,JNY-05334,positive,Vacancies engaged,0.48
CUS-05334,JNY-05334,positive,Push open rate,0.371
CUS-05334,JNY-05334,negative,Open barriers,-1.6
CUS-05334,JNY-05334,negative,Region demand,-0.032
CUS-05334,JNY-05334,negative,Action plan completion,0.0
CUS-05335,JNY-05335,positive,SMS reply rate,1.07
CUS-05335,JNY-05335,positive,CV progress,1.049
CUS-05335,JNY-05335,positive,Vacancies engaged,0.8
CUS-05335,JNY-05335,negative,Region demand,-0.02
CUS-05335,JNY-05335,negative,Open barriers,-0.0
CUS-05335,JNY-05335,negative,Sector demand,0.0
CUS-05336,JNY-05336,positive,CV progress,0.432
CUS-05336,JNY-05336,positive,SMS reply rate,0.408
CUS-05336,JNY-05336,positive,Push open rate,0.205
CUS-05336,JNY-05336,negative,Open barriers,-0.8
CUS-05336,JNY-05336,negative,Action plan completion,0.0
CUS-05336,JNY-05336,negative,Adviser sessions attended,0.0
CUS-05337,JNY-05337,positive,CV progress,0.657
CUS-05337,JNY-05337,positive,SMS reply rate,0.352
CUS-05337,JNY-05337,positive,Adviser sessions attended,0.35
CUS-05337,JNY-05337,negative,Open barriers,-0.8
CUS-05337,JNY-05337,negative,Region demand,-0.048
CUS-05337,JNY-05337,negative,Action plan completion,0.0
CUS-05338,JNY-05338,positive,SMS reply rate,1.384
CUS-05338,JNY-05338,positive,CV progress,0.963
CUS-05338,JNY-05338,positive,Push open rate,0.637
CUS-05338,JNY-05338,negative,Open barriers,-0.0
CUS-05338,JNY-05338,negative,Sector demand,0.025
CUS-05338,JNY-05338,negative,Region demand,0.04
CUS-05339,JNY-05339,positive,CV progress,0.677
CUS-05339,JNY-05339,positive,SMS reply rate,0.542
CUS-05339,JNY-05339,positive,Adviser sessions attended,0.35
CUS-05339,JNY-05339,negative,Open barriers,-1.2
CUS-05339,JNY-05339,negative,Region demand,-0.02
CUS-05339,JNY-05339,negative,Action plan completion,0.0
CUS-05340,JNY-05340,positive,SMS reply rate,1.93
CUS-05340,JNY-05340,positive,CV progress,1.595
CUS-05340,JNY-05340,positive,Vacancies engaged,1.44
CUS-05340,JNY-05340,negative,Sector demand,-0.05
CUS-05340,JNY-05340,negative,Region demand,-0.048
CUS-05340,JNY-05340,negative,Open barriers,-0.0
CUS-05341,JNY-05341,positive,CV progress,1.199
CUS-05341,JNY-05341,positive,SMS reply rate,0.96
CUS-05341,JNY-05341,positive,Push open rate,0.65
CUS-05341,JNY-05341,negative,Open barriers,-0.4
CUS-05341,JNY-05341,negative,Region demand,0.072
CUS-05341,JNY-05341,negative,Sector demand,0.125
CUS-05342,JNY-05342,positive,SMS reply rate,0.644
CUS-05342,JNY-05342,positive,Vacancies engaged,0.48
CUS-05342,JNY-05342,positive,CV progress,0.463
CUS-05342,JNY-05342,negative,Open barriers,-0.8
CUS-05342,JNY-05342,negative,Sector demand,-0.075
CUS-05342,JNY-05342,negative,Region demand,-0.02
CUS-05343,JNY-05343,positive,CV progress,0.506
CUS-05343,JNY-05343,positive,Vacancies engaged,0.48
CUS-05343,JNY-05343,positive,SMS reply rate,0.4
CUS-05343,JNY-05343,negative,Open barriers,-1.6
CUS-05343,JNY-05343,negative,Sector demand,-0.075
CUS-05343,JNY-05343,negative,Region demand,-0.048
CUS-05344,JNY-05344,positive,SMS reply rate,1.93
CUS-05344,JNY-05344,positive,CV progress,1.517
CUS-05344,JNY-05344,positive,Vacancies engaged,1.12
CUS-05344,JNY-05344,negative,Sector demand,-0.04
CUS-05344,JNY-05344,negative,Open barriers,-0.0
CUS-05344,JNY-05344,negative,Region demand,0.04
CUS-05345,JNY-05345,positive,SMS reply rate,0.566
CUS-05345,JNY-05345,positive,CV progress,0.328
CUS-05345,JNY-05345,positive,Vacancies engaged,0.32
CUS-05345,JNY-05345,negative,Open barriers,-1.2
CUS-05345,JNY-05345,negative,Sector demand,-0.04
CUS-05345,JNY-05345,negative,Region demand,-0.032
CUS-05346,JNY-05346,positive,Vacancies engaged,1.92
CUS-05346,JNY-05346,positive,SMS reply rate,1.624
CUS-05346,JNY-05346,positive,CV progress,1.586
CUS-05346,JNY-05346,negative,Sector demand,-0.05
CUS-05346,JNY-05346,negative,Open barriers,-0.0
CUS-05346,JNY-05346,negative,Region demand,0.072
CUS-05347,JNY-05347,positive,CV progress,0.967
CUS-05347,JNY-05347,positive,SMS reply rate,0.918
CUS-05347,JNY-05347,positive,Adviser sessions attended,0.7
CUS-05347,JNY-05347,negative,Sector demand,-0.05
CUS-05347,JNY-05347,negative,Open barriers,-0.0
