customer_id,adviser_id,is_assigned,rank,fit_score,model_score
CUS-04439,ADV-0172,True,4,64.9,0.8264750391444247
CUS-04440,ADV-0033,False,8,64.0,0.07393852634650568
CUS-04441,ADV-0074,True,4,75.7,0.12853300047952054
CUS-04442,ADV-0092,False,2,84.9,0.1598290272157946
CUS-04443,ADV-0009,False,1,85.8,0.5123009872262305
CUS-04444,ADV-0181,False,4,67.5,0.230538708704023
CUS-04445,ADV-0007,False,7,55.1,1.0229035682293661
CUS-04446,ADV-0107,False,7,65.1,-0.0310929085829479
CUS-04447,ADV-0063,False,4,80.6,-0.027248401970387706
CUS-04448,ADV-0104,False,5,76.0,0.06557003656481862
CUS-04449,ADV-0206,False,2,71.8,0.0538938348004656
CUS-04450,ADV-0018,False,1,81.0,-0.040480912854314634
CUS-04451,ADV-0135,False,7,67.4,0.5735593441709433
CUS-04452,ADV-0168,False,3,69.1,0.18801010300047769
CUS-04453,ADV-0118,False,8,64.7,0.04906111854106305
CUS-04454,ADV-0001,False,8,59.5,0.45422957976759204
CUS-04455,ADV-0184,False,8,56.8,0.24520148602626546
CUS-04456,ADV-0245,False,8,64.8,0.15165562963272466
CUS-04457,ADV-0227,True,8,55.7,0.056650639483933146
CUS-04458,ADV-0176,False,2,76.0,0.034107756611385105
CUS-04459,ADV-0175,True,8,59.2,0.23647612686134492
CUS-04460,ADV-0092,False,2,75.9,0.061804459551036035
CUS-04461,ADV-0021,False,8,55.6,0.36191930178812926
CUS-04462,ADV-0135,False,5,71.8,0.11521359506460095
CUS-04463,ADV-0137,False,8,65.2,0.018571911673415473
CUS-04464,ADV-0078,False,8,65.3,0.8346815114503456
CUS-04465,ADV-0192,False,8,62.5,0.8694714698869553
CUS-04466,ADV-0238,False,8,61.5,-0.10385241391816677
CUS-04467,ADV-0012,False,8,59.8,0.8022386574059688
CUS-04468,ADV-0210,False,7,54.5,0.9081217616229683
CUS-04469,ADV-0093,True,2,79.7,0.12178902043090034
CUS-04470,ADV-0061,True,2,72.0,0.019686117696124866
CUS-04471,ADV-0240,False,1,80.4,-0.08403749090404872
CUS-04472,ADV-0155,False,2,73.9,0.1845573769864187
CUS-04473,ADV-0063,False,4,71.6,0.05082605247587846
CUS-04474,ADV-0224,False,2,82.2,0.2383284329466444
CUS-04475,ADV-0154,False,3,79.7,0.23771085079387838
CUS-04476,ADV-0138,False,6,71.7,0.16202937680968185
CUS-04477,ADV-0093,True,2,79.7,0.12178902043090034
CUS-04478,ADV-0173,False,7,67.9,0.15453350622985282
CUS-04479,ADV-0202,True,1,82.5,0.11077425452978253
CUS-04480,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04481,ADV-0028,False,1,92.3,0.3386363594510778
CUS-04482,ADV-0151,False,6,69.2,0.1530865187480067
CUS-04483,ADV-0006,True,1,93.7,-0.0736682222040818
CUS-04484,ADV-0008,False,2,79.4,0.037339066684812273
CUS-04485,ADV-0195,False,6,61.7,0.39847336222277685
CUS-04486,ADV-0037,False,5,73.5,0.07683962205291074
CUS-04487,ADV-0092,False,2,84.9,0.1598290272157946
CUS-04488,ADV-0156,True,7,56.1,0.046473700177790137
CUS-04489,ADV-0028,False,1,93.0,0.2422710577148658
CUS-04490,ADV-0070,False,4,74.0,0.6473633353104732
CUS-04491,ADV-0209,False,3,80.3,-0.02015685769720831
CUS-04492,ADV-0076,False,3,73.2,-0.041347029243384424
CUS-04493,ADV-0107,True,8,57.2,0.9175368849581099
CUS-04494,ADV-0139,True,5,66.5,0.3309301895909551
CUS-04495,ADV-0227,False,7,66.6,0.26697160708998663
CUS-04496,ADV-0228,False,2,76.5,0.025856366016211784
CUS-04497,ADV-0001,False,8,64.2,0.3225278851649023
CUS-04498,ADV-0193,False,5,69.6,0.024196727890048696
CUS-04499,ADV-0172,True,5,71.7,0.10020912484610059
CUS-04500,ADV-0171,False,1,80.8,0.0514203698371525
CUS-04501,ADV-0111,True,1,86.8,0.14801586393430985
CUS-04502,ADV-0115,False,4,74.7,-0.06143988787624361
CUS-04503,ADV-0128,False,8,62.3,0.07002126776999183
CUS-04504,ADV-0118,False,6,66.1,0.09202833084083571
CUS-04505,ADV-0193,True,7,71.4,0.3690055428933766
CUS-04506,ADV-0054,False,8,53.5,1.1775183531321813
CUS-04507,ADV-0068,False,6,72.4,-0.02679444686356426
CUS-04508,ADV-0139,False,4,66.5,0.3309301895909551
CUS-04509,ADV-0123,False,1,82.5,0.21331312360618743
CUS-04510,ADV-0194,False,5,74.3,0.1671068295643025
CUS-04511,ADV-0030,False,4,77.9,-0.013471603629095124
CUS-04512,ADV-0028,False,1,84.0,0.08263997192705182
CUS-04513,ADV-0202,False,3,82.5,0.11077425452978253
CUS-04514,ADV-0054,False,8,46.2,0.44282732516861517
CUS-04515,ADV-0192,True,8,61.4,0.27610885057558343
CUS-04516,ADV-0068,False,7,65.0,0.2959594931545961
CUS-04517,ADV-0115,False,4,74.7,-0.06143988787624361
CUS-04518,ADV-0134,False,2,87.2,0.46147941304993406
CUS-04519,ADV-0137,True,7,65.2,0.06252260341631544
CUS-04520,ADV-0175,False,6,59.4,0.15911072220420536
CUS-04521,ADV-0011,True,1,81.5,-0.02319427164439171
CUS-04522,ADV-0048,True,2,88.0,0.41811116077188076
CUS-04523,ADV-0052,False,6,71.3,0.042978094836297456
CUS-04524,ADV-0137,False,6,65.9,0.02080155302895783
CUS-04525,ADV-0052,False,7,70.7,-0.019454695338536797
CUS-04526,ADV-0028,False,1,83.1,0.3357430827631137
CUS-04527,ADV-0202,False,2,82.5,0.11077425452978253
CUS-04528,ADV-0244,False,3,81.5,0.22289511157265413
CUS-04529,ADV-0092,False,1,84.9,0.1598290272157946
CUS-04530,ADV-0051,False,6,69.8,0.02068234638305112
CUS-04531,ADV-0208,False,6,64.9,0.579412708630281
CUS-04532,ADV-0174,True,3,73.4,-0.045457238663818525
CUS-04533,ADV-0111,False,1,86.8,0.14801586393430985
CUS-04534,ADV-0159,True,3,77.5,0.10012307669999618
CUS-04535,ADV-0093,False,3,79.7,0.12178902043090034
CUS-04536,ADV-0177,False,7,58.0,0.2765123515253532
CUS-04537,ADV-0078,False,7,65.5,0.2682312035438104
CUS-04538,ADV-0027,False,8,56.5,1.0892644094782498
CUS-04539,ADV-0040,False,4,69.8,0.04728266325201115
CUS-04540,ADV-0164,False,8,50.4,1.2220064203184966
CUS-04541,ADV-0181,False,8,67.5,0.230538708704023
CUS-04542,ADV-0075,False,7,68.8,-0.009295846919311472
CUS-04543,ADV-0202,False,3,82.5,0.11077425452978253
CUS-04544,ADV-0242,True,5,72.7,0.13902481275160927
CUS-04545,ADV-0208,False,8,56.3,1.1248807393493168
CUS-04546,ADV-0166,True,5,65.6,0.18235804803727285
CUS-04547,ADV-0035,False,4,75.7,0.09149131773837954
CUS-04548,ADV-0123,False,2,82.5,0.39365273062259926
CUS-04549,ADV-0214,False,7,61.4,-0.019588033804305426
CUS-04550,ADV-0068,True,4,66.1,0.2265793545060509
CUS-04551,ADV-0234,False,7,73.6,0.03478596629963352
CUS-04552,ADV-0028,True,1,89.1,1.0021446474906053
CUS-04553,ADV-0227,True,8,65.6,0.06113841034476573
CUS-04554,ADV-0193,True,6,68.3,0.22721169041351902
CUS-04555,ADV-0214,False,8,57.1,1.7085140920357444
CUS-04556,ADV-0147,False,5,73.7,-0.045457238663818525
CUS-04557,ADV-0208,False,8,56.2,1.2813184470019958
CUS-04558,ADV-0233,False,2,82.0,0.0512169641933631
CUS-04559,ADV-0236,True,4,75.3,0.6513734904974803
CUS-04560,ADV-0007,True,6,64.2,0.43136807998023524
CUS-04561,ADV-0189,True,7,68.4,0.20620424684610472
CUS-04562,ADV-0244,False,2,81.5,0.22289511157265413
CUS-04563,ADV-0167,False,8,50.4,1.4892568579118657
CUS-04564,ADV-0233,False,4,82.2,0.20618494488970332
CUS-04565,ADV-0190,False,7,60.4,0.08574498626564497
CUS-04566,ADV-0085,False,6,72.6,-0.02542721447017718
CUS-04567,ADV-0171,False,1,82.3,0.2291828001542299
CUS-04568,ADV-0198,True,5,75.1,-0.045435792968729176
CUS-04569,ADV-0188,False,7,65.9,0.26904867554769385
CUS-04570,ADV-0223,True,3,86.9,0.830736732791721
CUS-04571,ADV-0205,False,4,89.3,0.07384221692856019
CUS-04572,ADV-0071,False,2,73.7,0.22689161992841061
CUS-04573,ADV-0052,False,7,71.7,0.21131986310187298
CUS-04574,ADV-0238,False,8,57.3,0.45320159345036853
CUS-04575,ADV-0026,True,4,69.5,0.057864438906374126
CUS-04576,ADV-0071,False,2,74.5,0.546297705063749
CUS-04577,ADV-0024,False,8,62.8,0.4328719336173938
CUS-04578,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04579,ADV-0227,False,7,59.7,0.1874333644871467
CUS-04580,ADV-0105,False,4,67.5,0.22983375127624556
CUS-04581,ADV-0007,True,8,59.9,0.7387962738022881
CUS-04582,ADV-0102,False,8,54.0,0.6405286904955717
CUS-04583,ADV-0216,False,7,65.0,0.13341482321102002
CUS-04584,ADV-0052,False,6,70.0,0.010886699363239693
CUS-04585,ADV-0123,False,2,82.5,0.21331312360618743
CUS-04586,ADV-0202,False,2,82.5,0.11077425452978253
CUS-04587,ADV-0094,True,2,70.0,0.01656866832892833
CUS-04588,ADV-0107,True,8,57.2,0.9175368849581099
CUS-04589,ADV-0217,False,4,73.2,-0.041347029243384424
CUS-04590,ADV-0053,False,2,81.5,-0.00991608422636137
CUS-04591,ADV-0087,False,1,90.2,-0.02343672837096638
CUS-04592,ADV-0009,True,1,85.9,0.9115221265124863
CUS-04593,ADV-0058,True,5,65.7,0.05241405049397056
CUS-04594,ADV-0049,False,8,60.9,0.050043583407091474
CUS-04595,ADV-0134,False,2,87.3,0.4988705011893284
CUS-04596,ADV-0020,False,8,54.1,1.381025626924766
CUS-04597,ADV-0159,False,1,80.7,-0.040057300826538786
CUS-04598,ADV-0073,False,3,71.4,0.1429020125425078
CUS-04599,ADV-0223,False,1,84.8,0.048194151676016365
CUS-04600,ADV-0245,False,7,65.6,-0.0724874162383971
CUS-04601,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-04602,ADV-0167,False,8,53.1,1.1459922929199988
CUS-04603,ADV-0214,False,8,56.4,0.7125372661703087
CUS-04604,ADV-0021,False,8,46.8,1.1589542805636859
CUS-04605,ADV-0123,False,2,82.5,0.21331312360618743
CUS-04606,ADV-0155,False,6,74.6,0.5202165115060947
CUS-04607,ADV-0151,False,7,70.8,0.18635273188317125
CUS-04608,ADV-0020,False,7,63.3,0.05105979904478884
CUS-04609,ADV-0177,False,8,60.0,0.3202204073733531
CUS-04610,ADV-0083,False,2,78.0,0.2999617820855607
CUS-04611,ADV-0067,False,4,72.5,0.01471262245626927
CUS-04612,ADV-0244,False,2,81.5,0.22289511157265413
CUS-04613,ADV-0244,False,2,81.5,0.22289511157265413
CUS-04614,ADV-0173,False,6,64.4,0.14358730332699862
CUS-04615,ADV-0079,False,2,81.4,-0.12434608344334042
CUS-04616,ADV-0173,False,6,63.1,0.9591074305098514
CUS-04617,ADV-0059,False,6,74.5,0.1483374230435987
CUS-04618,ADV-0193,False,7,71.5,0.043090530729208876
CUS-04619,ADV-0012,False,6,59.8,0.8022386574059688
CUS-04620,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04621,ADV-0012,False,8,60.2,0.5160127968838045
CUS-04622,ADV-0028,True,1,93.0,0.2422710577148658
CUS-04623,ADV-0071,False,2,78.0,0.023547100070847444
CUS-04624,ADV-0210,False,7,54.7,0.630751202726112
CUS-04625,ADV-0195,False,6,67.3,0.3265810053616522
CUS-04626,ADV-0022,True,2,80.4,-0.10136411524357095
CUS-04627,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04628,ADV-0210,True,6,56.3,0.2572787925973311
CUS-04629,ADV-0102,True,8,57.0,0.8103714314710919
CUS-04630,ADV-0141,True,2,79.6,0.05986324163566645
CUS-04631,ADV-0052,False,3,73.3,-0.045457238663818525
CUS-04632,ADV-0204,False,5,76.3,0.6564377624609332
CUS-04633,ADV-0119,False,5,67.4,0.30775774698014324
CUS-04634,ADV-0034,False,8,64.1,0.39537319115683633
CUS-04635,ADV-0223,False,1,86.9,0.4362903279559872
CUS-04636,ADV-0102,False,7,62.7,0.15832267573012274
CUS-04637,ADV-0029,False,7,63.4,0.12475932245858633
CUS-04638,ADV-0049,False,8,59.2,-0.046199542947665866
CUS-04639,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04640,ADV-0119,False,8,60.2,0.705527271543847
CUS-04641,ADV-0215,False,5,75.1,-0.11235952837652816
CUS-04642,ADV-0192,False,7,69.8,0.11658713580953549
CUS-04643,ADV-0141,False,3,79.6,0.05986324163566645
CUS-04644,ADV-0123,False,2,82.5,0.21331312360618743
CUS-04645,ADV-0038,False,1,90.2,0.02656103928435495
CUS-04646,ADV-0074,True,2,67.3,0.2990160568795682
CUS-04647,ADV-0244,True,1,81.5,0.22289511157265413
CUS-04648,ADV-0058,True,4,65.7,0.3198951847774221
CUS-04649,ADV-0233,False,5,82.2,0.20618494488970332
CUS-04650,ADV-0093,False,1,79.7,0.12178902043090034
CUS-04651,ADV-0164,False,7,59.7,0.21407167845517766
CUS-04652,ADV-0085,False,6,72.6,-0.02542721447017718
CUS-04653,ADV-0195,False,6,64.3,0.22485171864537065
CUS-04654,ADV-0065,False,3,79.5,0.036614623162655194
CUS-04655,ADV-0026,True,4,70.2,-0.08418222248556034
CUS-04656,ADV-0208,True,8,54.5,2.1435543584638523
CUS-04657,ADV-0123,True,4,82.5,0.21331312360618743
CUS-04658,ADV-0210,False,8,54.4,0.7837443980089422
CUS-04659,ADV-0027,True,8,55.2,0.6626429962144674
CUS-04660,ADV-0246,True,6,77.5,0.08865165477371767
CUS-04661,ADV-0216,False,6,66.2,0.6618520054087386
CUS-04662,ADV-0152,True,8,67.5,0.17419752122305696
CUS-04663,ADV-0190,False,8,61.4,0.06668207556812857
CUS-04664,ADV-0011,False,2,81.5,-0.02319427164439171
CUS-04665,ADV-0057,False,7,74.1,-0.04353164527256075
CUS-04666,ADV-0050,True,8,63.4,0.05105979904478884
CUS-04667,ADV-0193,False,5,70.5,0.08047916250670276
CUS-04668,ADV-0024,True,8,56.5,0.6210592627210331
CUS-04669,ADV-0033,False,6,64.0,0.14119109799261803
CUS-04670,ADV-0092,False,3,84.9,0.1598290272157946
CUS-04671,ADV-0231,True,6,72.5,-0.02542721447017718
CUS-04672,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04673,ADV-0028,True,1,93.0,0.2422710577148658
CUS-04674,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04675,ADV-0093,False,1,79.7,0.12178902043090034
CUS-04676,ADV-0037,True,4,73.2,0.5149834285514614
CUS-04677,ADV-0225,False,3,81.8,0.08298141020942015
CUS-04678,ADV-0166,False,4,74.9,0.15156325194237869
CUS-04679,ADV-0244,False,3,81.5,0.22289511157265413
CUS-04680,ADV-0218,False,7,56.2,0.8308951776570331
CUS-04681,ADV-0092,False,1,84.9,0.1598290272157946
CUS-04682,ADV-0006,False,1,84.7,-0.02863413218029431
CUS-04683,ADV-0230,False,7,65.1,0.07395331829136456
CUS-04684,ADV-0208,False,8,56.4,1.675248794301741
CUS-04685,ADV-0158,False,6,69.4,-0.04024810898430451
CUS-04686,ADV-0192,False,7,69.9,0.11658713580953549
CUS-04687,ADV-0023,False,4,69.5,0.18001841171788815
CUS-04688,ADV-0192,False,7,63.1,0.9427077188430198
CUS-04689,ADV-0166,False,4,74.2,-0.0481681179620375
CUS-04690,ADV-0107,False,8,56.5,0.47986573660634974
CUS-04691,ADV-0081,False,4,73.0,-0.06563489885560357
CUS-04692,ADV-0233,False,3,82.2,0.20618494488970332
CUS-04693,ADV-0111,False,1,86.8,0.14801586393430985
CUS-04694,ADV-0195,True,7,64.2,0.20777329550515947
CUS-04695,ADV-0134,False,1,86.8,0.05721987977046296
CUS-04696,ADV-0010,False,7,57.6,0.0062343360508679314
CUS-04697,ADV-0053,False,1,81.5,-0.00991608422636137
CUS-04698,ADV-0131,False,1,81.7,0.013919832172920872
CUS-04699,ADV-0119,False,7,60.5,1.1534515433810981
CUS-04700,ADV-0166,False,7,71.8,0.23193515711665386
CUS-04701,ADV-0035,False,4,75.7,0.09149131773837954
CUS-04702,ADV-0172,False,7,64.2,0.425921106135386
CUS-04703,ADV-0119,False,8,64.6,0.3000336367875926
CUS-04704,ADV-0167,False,8,50.5,1.157093917225888
CUS-04705,ADV-0128,False,8,65.7,0.1203336868134804
CUS-04706,ADV-0067,True,8,69.3,0.11959038697336827
CUS-04707,ADV-0195,False,7,64.7,0.25203007449400655
CUS-04708,ADV-0046,False,8,68.5,-0.08583640730455645
CUS-04709,ADV-0193,False,4,72.6,0.022123410152536948
CUS-04710,ADV-0224,False,4,81.6,0.3952184501569379
CUS-04711,ADV-0177,False,6,67.4,0.30775774698014324
CUS-04712,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04713,ADV-0027,True,8,55.2,0.33278040880577836
CUS-04714,ADV-0162,True,3,80.2,-0.04372522244759977
CUS-04715,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04716,ADV-0081,False,1,74.3,-0.012106428212302107
CUS-04717,ADV-0195,False,6,65.4,0.3251078004252934
CUS-04718,ADV-0194,False,4,74.8,0.20646342805200157
CUS-04719,ADV-0107,False,8,56.9,0.6807519069986758
CUS-04720,ADV-0242,False,4,64.2,0.2640058253675444
CUS-04721,ADV-0217,False,2,73.2,-0.041347029243384424
CUS-04722,ADV-0121,False,6,63.4,-0.024235858465919077
CUS-04723,ADV-0244,True,1,81.5,0.22289511157265413
CUS-04724,ADV-0238,False,7,64.8,0.2534916167847522
CUS-04725,ADV-0048,False,2,88.0,0.41811116077188076
CUS-04726,ADV-0071,True,6,73.9,1.2091600533495532
CUS-04727,ADV-0197,False,1,78.9,0.17991909369183032
CUS-04728,ADV-0004,True,6,66.5,0.07908168358866911
CUS-04729,ADV-0073,False,3,72.0,0.06751844737802405
CUS-04730,ADV-0024,True,7,66.3,0.3915613529017429
CUS-04731,ADV-0216,False,8,69.9,0.240114619253381
CUS-04732,ADV-0167,False,8,49.9,0.9400773359370946
CUS-04733,ADV-0194,True,4,74.6,0.3299243183452862
CUS-04734,ADV-0189,False,7,64.9,0.34582001141708607
CUS-04735,ADV-0028,False,1,83.4,0.02743011507605913
CUS-04736,ADV-0064,False,2,75.9,0.05507827660952199
CUS-04737,ADV-0037,False,7,73.2,0.5149834285514614
CUS-04738,ADV-0023,False,4,69.5,0.18001841171788815
CUS-04739,ADV-0216,False,6,66.4,0.6726126122236455
CUS-04740,ADV-0048,True,1,88.0,0.41811116077188076
CUS-04741,ADV-0156,True,8,62.7,0.1850015172016498
CUS-04742,ADV-0167,False,8,51.8,0.9030976417205353
CUS-04743,ADV-0154,False,3,79.5,0.23771085079387838
CUS-04744,ADV-0167,False,8,57.5,0.33300527277037334
CUS-04745,ADV-0134,False,2,83.4,-0.02313581021478921
CUS-04746,ADV-0233,False,3,82.2,0.20618494488970332
CUS-04747,ADV-0168,True,2,69.9,-0.04000392528533215
CUS-04748,ADV-0063,False,4,80.6,-0.027248401970387706
CUS-04749,ADV-0123,False,3,82.5,0.21331312360618743
CUS-04750,ADV-0185,False,6,65.2,0.33503713750962666
CUS-04751,ADV-0051,False,7,60.8,1.3534088206614028
CUS-04752,ADV-0128,False,7,65.4,0.38202813915148737
CUS-04753,ADV-0001,False,8,62.0,0.6085851144699201
CUS-04754,ADV-0050,False,8,60.4,0.15384820817308403
CUS-04755,ADV-0128,False,8,66.7,0.09203412352034454
CUS-04756,ADV-0189,True,7,64.9,0.34582001141708607
CUS-04757,ADV-0083,False,2,78.0,0.2999617820855607
CUS-04758,ADV-0104,False,4,76.0,0.06557003656481862
CUS-04759,ADV-0034,True,5,71.7,0.37171351656089785
CUS-04760,ADV-0052,False,5,71.9,0.14592034582549612
CUS-04761,ADV-0175,False,7,58.2,0.0978822383669958
CUS-04762,ADV-0102,False,8,56.7,0.22018412215191888
CUS-04763,ADV-0205,False,1,84.7,0.28226344570783457
CUS-04764,ADV-0098,False,5,73.8,0.017995574494808788
CUS-04765,ADV-0058,False,5,74.6,0.14936006725423256
CUS-04766,ADV-0111,False,1,86.8,0.14801586393430985
CUS-04767,ADV-0119,False,8,61.8,-0.05171926304037413
CUS-04768,ADV-0001,True,4,64.2,0.5703969130850176
CUS-04769,ADV-0208,False,7,56.5,1.1248807393493168
CUS-04770,ADV-0234,True,4,73.6,0.03478596629963352
CUS-04771,ADV-0050,False,8,53.7,0.25498777941645595
CUS-04772,ADV-0028,False,1,92.2,0.41495314139802963
CUS-04773,ADV-0098,False,6,65.3,0.14612619680257458
CUS-04774,ADV-0067,False,8,70.2,0.5054405460471968
CUS-04775,ADV-0107,False,7,56.5,0.47986573660634974
CUS-04776,ADV-0035,False,4,75.7,0.09149131773837954
CUS-04777,ADV-0164,False,7,64.8,0.08037987425496054
CUS-04778,ADV-0184,True,8,59.7,0.34782374029929064
CUS-04779,ADV-0198,False,3,75.1,-0.045435792968729176
CUS-04780,ADV-0175,True,7,55.4,1.189196075343223
CUS-04781,ADV-0059,False,5,77.4,0.14126698905107832
CUS-04782,ADV-0232,False,5,67.4,0.11653881100383517
CUS-04783,ADV-0193,False,7,62.2,0.15390691698996367
CUS-04784,ADV-0050,False,7,53.7,0.437984155289926
CUS-04785,ADV-0202,False,3,82.5,0.11077425452978253
CUS-04786,ADV-0136,False,3,70.8,-0.2156902313745888
CUS-04787,ADV-0070,False,1,74.1,0.03236336149834751
CUS-04788,ADV-0107,False,8,57.2,0.5678442637379711
CUS-04789,ADV-0092,True,2,84.9,0.1598290272157946
CUS-04790,ADV-0001,False,7,63.6,0.04922925388677397
CUS-04791,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04792,ADV-0104,False,4,76.0,0.06557003656481862
CUS-04793,ADV-0141,True,5,79.6,0.05986324163566645
CUS-04794,ADV-0137,True,7,68.5,0.17834093555600478
CUS-04795,ADV-0155,False,2,79.0,0.23121297671558158
CUS-04796,ADV-0057,False,5,74.1,-0.04353164527256075
CUS-04797,ADV-0208,False,6,64.1,0.8051362659716843
CUS-04798,ADV-0154,True,3,77.7,0.3136707600140211
CUS-04799,ADV-0025,False,7,69.7,0.26659693928461126
CUS-04800,ADV-0007,True,7,62.0,0.5914028097713714
CUS-04801,ADV-0087,False,1,90.2,-0.02343672837096638
CUS-04802,ADV-0018,False,2,81.0,-0.040480912854314634
CUS-04803,ADV-0171,False,1,82.3,0.2291828001542299
CUS-04804,ADV-0074,False,3,76.6,-0.054348227426942876
CUS-04805,ADV-0054,False,8,57.4,0.23756992050247958
CUS-04806,ADV-0051,False,5,69.8,0.02068234638305112
CUS-04807,ADV-0001,True,7,64.2,0.5703969130850176
CUS-04808,ADV-0206,False,4,80.9,-0.020872496334254056
CUS-04809,ADV-0050,True,8,53.1,0.4064233189140157
CUS-04810,ADV-0137,False,8,65.0,0.26106913144816285
CUS-04811,ADV-0008,False,1,79.1,0.079440391664138
CUS-04812,ADV-0170,False,2,72.0,0.08311355061759455
CUS-04813,ADV-0224,False,3,79.9,-0.022281733461988244
CUS-04814,ADV-0071,False,2,72.6,0.1921610230898478
CUS-04815,ADV-0173,False,7,61.6,1.1779606645867409
CUS-04816,ADV-0194,False,7,74.3,0.03813867050831319
CUS-04817,ADV-0108,True,8,57.3,0.1814247843910609
CUS-04818,ADV-0245,True,8,60.2,0.6021028987309621
CUS-04819,ADV-0009,False,1,85.9,0.9115221265124863
CUS-04820,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-04821,ADV-0051,False,7,69.8,0.02068234638305112
CUS-04822,ADV-0037,False,3,75.3,0.2693655541766858
CUS-04823,ADV-0023,False,5,69.5,0.18001841171788815
CUS-04824,ADV-0110,True,7,68.1,0.07778943751540211
CUS-04825,ADV-0224,False,4,81.5,0.4152362871414826
CUS-04826,ADV-0214,False,8,63.0,0.3155751324787204
CUS-04827,ADV-0102,True,8,58.2,0.2513103770007616
CUS-04828,ADV-0155,False,5,73.1,0.18843842444268824
CUS-04829,ADV-0027,False,8,54.3,0.7748062251977459
CUS-04830,ADV-0028,True,1,92.9,0.4869738888941438
CUS-04831,ADV-0227,False,7,65.6,0.10619590982269611
CUS-04832,ADV-0102,True,8,56.8,1.1518289971931723
CUS-04833,ADV-0173,True,7,60.9,1.001153723405367
CUS-04834,ADV-0119,False,6,58.4,0.49052354152397026
CUS-04835,ADV-0024,False,8,62.3,0.10091312090052271
CUS-04836,ADV-0127,False,2,78.5,0.169128123629478
CUS-04837,ADV-0233,False,2,82.2,0.20618494488970332
CUS-04838,ADV-0209,False,4,80.3,-0.02015685769720831
CUS-04839,ADV-0093,False,1,79.7,0.12178902043090034
CUS-04840,ADV-0193,False,5,70.4,0.10643390800832858
CUS-04841,ADV-0166,False,7,72.2,0.07407418185624325
CUS-04842,ADV-0166,False,2,76.4,-0.054312911132379287
CUS-04843,ADV-0027,False,8,55.8,1.1202517646576458
CUS-04844,ADV-0130,False,4,65.2,0.09549172322099801
CUS-04845,ADV-0166,False,5,76.6,0.048191051005402726
CUS-04846,ADV-0192,True,5,66.1,0.3030062550806229
CUS-04847,ADV-0195,False,7,66.4,0.6499509053106897
CUS-04848,ADV-0092,True,2,84.9,0.1598290272157946
CUS-04849,ADV-0231,False,6,72.5,-0.02542721447017718
CUS-04850,ADV-0156,False,7,64.9,0.3365494481812988
CUS-04851,ADV-0082,False,2,69.2,0.1195170521847792
CUS-04852,ADV-0171,False,1,82.3,0.2291828001542299
CUS-04853,ADV-0202,False,2,82.5,0.11077425452978253
CUS-04854,ADV-0208,False,8,57.6,0.09088321307311294
CUS-04855,ADV-0233,False,2,82.2,0.20618494488970332
CUS-04856,ADV-0212,True,8,70.4,0.05065442376154802
CUS-04857,ADV-0181,False,2,67.5,0.230538708704023
CUS-04858,ADV-0041,False,6,72.0,-0.0667839041272973
CUS-04859,ADV-0012,False,6,59.3,0.3765964588808626
CUS-04860,ADV-0111,False,1,86.8,0.14801586393430985
CUS-04861,ADV-0001,False,7,63.4,0.7690374873317157
CUS-04862,ADV-0058,True,5,74.7,0.01094446708215829
CUS-04863,ADV-0051,False,5,60.8,1.3534088206614028
CUS-04864,ADV-0173,False,7,63.0,0.4326289675423728
CUS-04865,ADV-0035,False,4,66.7,0.7354063563573253
CUS-04866,ADV-0007,False,7,59.9,0.3503868307202291
CUS-04867,ADV-0175,False,7,58.5,0.2499132959827741
CUS-04868,ADV-0205,True,1,86.4,0.779313469020888
CUS-04869,ADV-0198,False,4,75.1,-0.045435792968729176
CUS-04870,ADV-0133,True,5,68.6,0.08973191028974488
CUS-04871,ADV-0020,False,8,53.5,0.5484172773345601
CUS-04872,ADV-0071,True,4,74.6,0.25432441686660084
CUS-04873,ADV-0004,False,7,66.5,0.4095880679081771
CUS-04874,ADV-0034,False,4,64.4,0.07024692873479085
CUS-04875,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04876,ADV-0164,False,7,57.9,1.321702605491929
CUS-04877,ADV-0087,False,1,90.2,-0.02343672837096638
CUS-04878,ADV-0208,False,7,65.0,0.5797521048710994
CUS-04879,ADV-0205,False,2,86.0,0.45185495908489576
CUS-04880,ADV-0111,False,2,86.8,0.14801586393430985
CUS-04881,ADV-0209,True,2,80.3,-0.02015685769720831
CUS-04882,ADV-0099,False,8,66.3,1.2370851471907796
CUS-04883,ADV-0216,True,6,66.3,0.5576749858514064
CUS-04884,ADV-0048,False,1,88.0,0.41811116077188076
CUS-04885,ADV-0030,False,2,82.6,0.12613794379763757
CUS-04886,ADV-0028,True,1,92.0,0.41495314139802963
CUS-04887,ADV-0108,False,8,53.8,0.7665622939780441
